# ident;sexe;age;CSP;type-cylindree;[type-utilisation-a;b;c];[critere-esthetique-a;b;c;d;e;f;g];note-satisfaction;imp-magasin;imp-marque;imp-esthetique;imp-prix;imp-confort-pilote;imp-confort-passager;imp-dimensions;imp-freinage;imp-cylindree;imp-antivol;imp-tableau-de-bord;imp-accessoires;imp-rangement;imp-propulsion;imp-refroidissement;imp-tablier-avant;imp-feux;imp-fiabilite-moteur
# age: 0 homme, 1 femme
# type-utilisation-a;b;c; : 1;0;0; Domicile-travail | 0;1;0; Perso&loisirs | 0;0;1; Professionnel
# critere-esthetique-a;b;c;d;e;f;g; : 1000000 a la mode | innovant nouveau | sportif | discrete / sobre | classique | retro | ressemble a une moto 
# CSP: 0 inactif, 1 ouvrier, 2 employe, 3 classe moyenne, 4 classe sup moyenne, 5 classe sup
087;0;18;0;125;1;0;0;1;0;0;0;0;0;0;10;4;5;5;4;4;5;5;5;4;4;4;4;5;4;4;4;5;4
088;1;18;0;125;1;0;0;0;1;0;0;0;0;0;9;4;4;4;5;5;4;5;4;4;4;4;5;4;4;4;5;4;4
089;0;16;0;125;1;0;0;0;1;0;0;0;0;0;8;4;5;4;4;5;4;4;4;5;4;4;4;5;4;4;4;4;4
090;0;50;2;150;1;0;0;0;1;0;0;0;0;0;7;5;4;4;5;4;4;4;4;5;4;4;4;4;4;5;4;5;4
091;0;25;2;150;1;0;0;1;0;0;0;0;0;0;6;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4;5;4;4
092;1;25;5;150;1;0;0;1;0;0;0;0;0;0;10;5;4;5;5;5;4;4;5;5;4;5;4;5;4;4;5;4;5
093;0;20;0;150;0;1;0;0;1;0;0;0;0;0;7;4;4;4;4;4;4;5;4;4;4;4;4;4;4;4;4;4;4
094;0;30;3;250;0;0;1;0;0;1;0;0;0;0;8;1;5;4;4;4;4;4;4;4;4;4;5;4;4;4;5;4;4
095;0;50;5;250;0;1;0;0;0;0;0;0;0;1;8;5;4;5;4;5;4;4;5;4;4;4;4;5;4;4;5;4;4
096;0;30;5;250;0;0;1;0;1;0;0;0;0;0;8;4;4;4;4;4;2;4;4;4;4;4;4;4;4;4;4;4;5
097;0;25;4;250;1;0;0;1;0;0;0;0;0;0;8;3;4;4;4;4;4;3;4;4;4;4;3;4;4;4;3;2;4
098;0;30;3;125;1;0;0;0;0;1;0;0;0;0;8;5;5;5;5;5;5;5;5;4;4;4;5;4;5;5;4;4;5
099;0;30;5;150;1;0;0;0;0;1;0;0;0;0;10;3;5;5;4;5;5;5;4;5;5;5;5;5;5;5;4;4;5
100;0;40;2;250;1;0;0;0;0;0;0;1;0;0;9;4;5;4;4;5;5;4;5;4;4;4;4;4;4;4;2;2;5
101;1;25;3;150;1;0;0;0;0;1;0;0;0;0;8;4;5;5;5;4;4;4;2;4;3;4;4;4;2;2;4;4;5
102;0;20;0;150;0;1;0;0;0;0;0;0;1;0;8;4;5;5;4;5;4;5;5;5;5;5;4;4;5;5;3;4;5
103;0;40;2;150;0;1;0;1;0;0;0;0;0;0;8;1;5;4;3;3;3;4;4;4;1;3;3;3;5;3;4;4;4
104;0;40;3;125;1;0;0;0;1;0;0;0;0;0;8;4;5;5;5;5;5;5;4;5;5;5;5;4;4;4;5;5;5
105;0;50;1;250;1;0;0;1;0;0;0;0;0;0;10;2;5;5;3;5;5;5;5;5;2;5;5;5;3;3;2;4;5
106;0;30;3;250;0;1;0;0;0;0;0;0;0;1;9;4;5;5;4;5;4;5;5;5;5;5;5;5;5;5;3;4;5
107;0;20;0;125;1;0;0;1;0;0;0;0;0;0;7;2;5;4;5;4;4;4;5;4;2;3;2;4;5;4;4;4;4
108;0;50;4;125;0;1;0;0;0;0;0;0;1;0;8;4;4;4;5;5;2;4;5;3;3;2;2;3;3;3;3;4;5
109;0;20;0;250;0;1;0;0;0;0;0;0;0;1;8;3;4;4;3;3;3;5;5;5;3;3;4;3;4;3;2;4;4
110;0;25;3;150;1;0;0;0;0;1;0;0;0;0;9;3;4;4;4;4;3;5;5;4;4;4;3;4;3;3;2;4;5
111;0;25;3;250;0;1;0;0;0;0;0;0;0;1;9;3;4;5;5;5;4;4;5;5;4;5;4;4;4;4;1;4;5
112;0;25;0;150;1;0;0;0;0;0;1;0;0;0;8;4;4;5;5;4;4;5;5;5;3;4;3;4;5;4;1;4;5
113;1;40;0;150;0;1;0;0;0;0;0;0;1;0;8;4;4;5;3;5;1;4;5;5;2;5;3;5;3;3;1;3;5
114;0;18;0;250;0;1;0;0;0;0;0;0;0;1;8;3;4;5;4;5;4;4;5;5;4;4;5;4;4;4;1;4;5
115;0;18;0;250;0;1;0;0;0;0;0;0;0;1;8;4;5;5;4;5;4;5;5;5;5;4;2;4;4;4;2;5;5
116;0;30;2;250;1;0;0;0;1;0;0;0;0;0;9;1;5;5;2;4;3;3;3;3;1;4;3;4;4;4;5;3;5
117;1;40;2;125;1;0;0;0;0;0;1;0;0;0;10;5;5;5;5;5;3;5;5;5;1;4;5;3;5;5;5;5;5
118;0;30;3;250;1;0;0;0;0;0;0;0;0;1;6;1;5;5;3;5;5;4;5;5;1;2;5;3;5;3;1;5;5
119;0;50;5;150;0;1;0;0;0;0;0;0;1;0;9;1;1;4;1;5;3;4;4;3;2;4;4;3;4;2;1;1;3
120;0;40;3;250;0;0;1;0;0;0;0;0;0;1;5;4;4;5;4;3;1;2;4;5;1;1;1;2;5;4;5;5;5
121;0;30;3;150;1;0;0;0;0;0;1;0;0;0;8;1;5;4;5;5;5;5;3;5;1;1;2;2;3;3;3;4;4
122;0;30;4;125;0;0;1;0;0;0;0;1;0;0;4;4;4;4;4;4;3;4;4;4;3;3;3;4;4;3;1;2;3
123;0;25;0;250;1;0;0;1;0;0;0;0;0;0;7;5;5;5;3;4;3;2;3;5;1;3;4;4;5;4;4;4;5
124;1;25;3;125;1;0;0;0;0;1;0;0;0;0;8;5;3;5;5;4;4;5;5;5;1;3;2;5;5;3;1;3;5
125;0;20;1;125;1;0;0;0;0;1;0;0;0;0;10;1;5;3;2;3;2;3;3;4;1;2;1;1;5;4;2;3;3
